@relation avro_trainingSet8.arff

@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute LOC_ADDED_AVG numeric
@attribute LOC_ADDED_MAX numeric
@attribute LOC_REMOVED numeric
@attribute LOC_REMOVED_AVG numeric
@attribute LOC_REMOVED_MAX numeric
@attribute CHURN numeric
@attribute CHURN_AVG numeric
@attribute CHURN_MAX numeric
@attribute LOC_TOUCHED numeric
@attribute LOC_TOUCHED_AVG numeric
@attribute LOC_TOUCHED_MAX numeric
@attribute NUMBER_OF_REVISIONS numeric
@attribute NUMBER_OF_DEFECT_FIXES numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'YES', 'NO'}

@data
304,93,23.25,40,32,8.0,14,125,31.25,53,61,15.25,27,4,1,1,YES
117,11,3.6666666666666665,6,11,3.6666666666666665,8,22,7.333333333333333,14,6,2.0,3,3,2,1,YES
65,30,4.285714285714286,16,32,4.571428571428571,18,62,8.857142857142858,22,34,4.857142857142857,14,7,3,1,YES
113,34,8.5,18,5,1.25,3,39,9.75,20,29,7.25,16,4,0,1,NO
128,7,2.3333333333333335,5,2,0.6666666666666666,1,9,3.0,6,5,1.6666666666666667,4,3,0,1,YES
105,3,3.0,3,2,2.0,2,5,5.0,5,1,1.0,1,1,0,1,NO
28,1,1.0,1,0,0.0,0,1,1.0,1,1,1.0,1,1,0,1,NO
287,23,5.75,12,4,1.0,1,27,6.75,13,19,4.75,11,4,0,1,YES
70,77,38.5,67,6,3.0,6,83,41.5,67,71,35.5,67,2,0,1,YES
47,2,1.0,1,2,1.0,1,4,2.0,2,0,0.0,0,2,1,1,YES
35,2,1.0,1,2,1.0,1,4,2.0,2,0,0.0,0,2,1,1,YES
40,2,1.0,1,1,0.5,1,3,1.5,2,1,0.5,1,2,0,1,NO
28,1,1.0,1,0,0.0,0,1,1.0,1,1,1.0,1,1,0,1,NO
27,3,1.5,2,3,1.5,3,6,3.0,5,2,1.0,1,2,0,1,NO
71,13,6.5,12,5,2.5,5,18,9.0,17,8,4.0,7,2,0,1,NO
80,36,7.2,13,11,2.2,7,47,9.4,15,25,5.0,13,5,1,1,YES
40,2,1.0,1,2,1.0,1,4,2.0,2,0,0.0,0,2,1,1,YES
87,12,6.0,8,5,2.5,3,17,8.5,11,7,3.5,5,2,0,1,NO
53,55,18.333333333333332,35,2,0.6666666666666666,1,57,19.0,35,53,17.666666666666668,35,3,1,1,YES
47,48,24.0,33,1,0.5,1,49,24.5,33,47,23.5,33,2,1,1,YES
85,85,85.0,85,0,0.0,0,85,85.0,85,85,85.0,85,1,1,1,YES
176,176,176.0,176,0,0.0,0,176,176.0,176,176,176.0,176,1,0,1,NO
139,2,2.0,2,1,1.0,1,3,3.0,3,1,1.0,1,1,0,1,NO
222,243,81.0,160,21,7.0,13,264,88.0,160,222,74.0,160,3,0,1,NO
141,4,4.0,4,4,4.0,4,8,8.0,8,0,0.0,0,1,0,1,NO
176,183,61.0,142,7,2.3333333333333335,4,190,63.333333333333336,142,176,58.666666666666664,142,3,1,1,YES
139,3,3.0,3,5,5.0,5,8,8.0,8,2,2.0,2,1,0,1,NO
192,15,7.5,9,15,7.5,9,30,15.0,18,0,0.0,0,2,0,1,NO
42,42,42.0,42,0,0.0,0,42,42.0,42,42,42.0,42,1,0,1,NO
39,2,2.0,2,2,2.0,2,4,4.0,4,0,0.0,0,1,0,1,YES
45,45,45.0,45,0,0.0,0,45,45.0,45,45,45.0,45,1,0,1,NO
167,8,4.0,7,8,4.0,7,16,8.0,14,0,0.0,0,2,0,1,YES
46,46,46.0,46,0,0.0,0,46,46.0,46,46,46.0,46,1,0,1,NO
155,127,31.75,71,27,6.75,17,154,38.5,88,100,25.0,54,4,1,1,YES
292,76,19.0,37,17,4.25,9,93,23.25,38,59,14.75,37,4,0,1,YES
78,10,10.0,10,10,10.0,10,20,20.0,20,0,0.0,0,1,0,1,NO
483,45,45.0,45,29,29.0,29,74,74.0,74,16,16.0,16,1,0,1,NO
163,163,163.0,163,0,0.0,0,163,163.0,163,163,163.0,163,1,1,1,YES
213,195,97.5,155,342,171.0,249,537,268.5,404,147,73.5,94,2,0,1,NO
120,120,60.0,103,0,0.0,0,120,60.0,103,120,60.0,103,2,0,1,NO
844,435,217.5,361,238,119.0,189,673,336.5,550,197,98.5,172,2,0,1,NO
25,1,1.0,1,0,0.0,0,1,1.0,1,1,1.0,1,1,0,1,NO
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
354,15,15.0,15,2,2.0,2,17,17.0,17,13,13.0,13,1,0,1,YES
774,95,47.5,95,50,25.0,49,145,72.5,144,47,23.5,46,2,0,1,YES
25,1,1.0,1,0,0.0,0,1,1.0,1,1,1.0,1,1,0,1,NO
38,38,38.0,38,0,0.0,0,38,38.0,38,38,38.0,38,1,1,1,YES
235,28,14.0,19,11,5.5,11,39,19.5,30,17,8.5,9,2,1,1,YES
199,9,9.0,9,16,16.0,16,25,25.0,25,7,7.0,7,1,1,1,YES
34,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
36,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
36,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
441,13,6.5,12,0,0.0,0,13,6.5,12,13,6.5,12,2,1,1,YES
465,5,5.0,5,2,2.0,2,7,7.0,7,3,3.0,3,1,0,1,YES
191,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
24,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
24,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
52,0,0.0,0,5,5.0,5,5,5.0,5,5,5.0,5,1,0,1,NO
54,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
192,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
300,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
250,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
618,0,0.0,0,9,9.0,9,9,9.0,9,9,9.0,9,1,0,1,NO
37,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
35,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
279,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
274,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
398,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
238,1,1.0,1,3,3.0,3,4,4.0,4,2,2.0,2,1,1,1,YES
74,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
69,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
203,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
229,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
202,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
101,1,1.0,1,2,2.0,2,3,3.0,3,1,1.0,1,1,1,1,YES
165,21,21.0,21,0,0.0,0,21,21.0,21,21,21.0,21,1,1,1,YES
337,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
94,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
381,0,0.0,0,1,1.0,1,1,1.0,1,1,1.0,1,1,1,1,YES
138,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
40,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
86,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
90,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
78,79,79.0,79,0,0.0,0,79,79.0,79,79,79.0,79,1,0,1,NO
84,84,84.0,84,0,0.0,0,84,84.0,84,84,84.0,84,1,0,1,NO
59,85,42.5,76,26,13.0,26,111,55.5,76,93,46.5,76,2,0,1,NO
111,120,30.0,116,8,2.0,6,128,32.0,116,124,31.0,116,4,0,1,NO
149,18,18.0,18,18,18.0,18,36,36.0,36,0,0.0,0,1,0,1,NO
74,4,4.0,4,4,4.0,4,8,8.0,8,0,0.0,0,1,0,1,NO
230,10,5.0,8,11,5.5,9,21,10.5,17,1,0.5,1,2,0,1,NO
208,10,5.0,8,23,11.5,21,33,16.5,29,13,6.5,13,2,0,1,NO
55,56,56.0,56,0,0.0,0,56,56.0,56,56,56.0,56,1,0,1,NO
29,29,29.0,29,0,0.0,0,29,29.0,29,29,29.0,29,1,0,1,NO
110,2,2.0,2,2,2.0,2,4,4.0,4,0,0.0,0,1,0,1,NO
96,9,9.0,9,7,7.0,7,16,16.0,16,2,2.0,2,1,0,1,NO
42,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
36,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
356,71,35.5,70,20,10.0,20,91,45.5,90,51,25.5,50,2,0,1,YES
100,7,7.0,7,24,24.0,24,31,31.0,31,17,17.0,17,1,0,1,YES
73,8,8.0,8,0,0.0,0,8,8.0,8,8,8.0,8,1,0,1,YES
111,1,1.0,1,3,3.0,3,4,4.0,4,2,2.0,2,1,0,1,NO
99,2,2.0,2,31,31.0,31,33,33.0,33,29,29.0,29,1,0,1,YES
79,3,3.0,3,29,29.0,29,32,32.0,32,26,26.0,26,1,0,1,NO
28,2,2.0,2,2,2.0,2,4,4.0,4,0,0.0,0,1,0,1,NO
309,177,59.0,174,155,51.666666666666664,153,332,110.66666666666667,327,22,7.333333333333333,21,3,2,2,YES
94,28,28.0,28,1,1.0,1,29,29.0,29,27,27.0,27,1,0,1,YES
45,6,6.0,6,8,8.0,8,14,14.0,14,2,2.0,2,1,0,1,YES
39,6,6.0,6,2,2.0,2,8,8.0,8,4,4.0,4,1,0,1,NO
40,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
28,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
27,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
71,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
80,1,1.0,1,1,1.0,1,2,2.0,2,0,0.0,0,1,0,1,NO
40,1,1.0,1,1,1.0,1,2,2.0,2,0,0.0,0,1,0,1,YES
87,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
53,1,1.0,1,1,1.0,1,2,2.0,2,0,0.0,0,1,0,1,YES
47,1,1.0,1,1,1.0,1,2,2.0,2,0,0.0,0,1,0,1,NO
85,2,2.0,2,2,2.0,2,4,4.0,4,0,0.0,0,1,0,1,NO
174,17,17.0,17,19,19.0,19,36,36.0,36,2,2.0,2,1,0,1,NO
143,9,9.0,9,5,5.0,5,14,14.0,14,4,4.0,4,1,0,1,NO
115,119,59.5,110,4,2.0,4,123,61.5,110,115,57.5,110,2,0,1,NO
220,14,7.0,14,16,8.0,11,30,15.0,25,8,4.0,5,2,0,1,YES
142,3,1.5,2,2,1.0,2,5,2.5,4,1,0.5,1,2,0,1,YES
235,62,20.666666666666668,58,3,1.0,3,65,21.666666666666668,58,59,19.666666666666668,58,3,1,1,YES
39,39,39.0,39,0,0.0,0,39,39.0,39,39,39.0,39,1,0,1,NO
91,99,49.5,98,8,4.0,8,107,53.5,98,105,52.5,98,2,0,1,NO
42,42,42.0,42,0,0.0,0,42,42.0,42,42,42.0,42,1,0,1,NO
196,7,3.5,5,3,1.5,2,10,5.0,6,4,2.0,4,2,0,1,NO
42,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
40,41,20.5,41,1,0.5,1,42,21.0,41,42,21.0,41,2,0,1,NO
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
45,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
175,18,4.5,7,10,2.5,5,28,7.0,10,8,2.0,7,4,1,1,YES
46,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
149,18,6.0,14,24,8.0,15,42,14.0,19,24,8.0,11,3,0,1,YES
292,6,3.0,6,6,3.0,3,12,6.0,9,6,3.0,3,2,1,1,YES
78,9,9.0,9,9,9.0,9,18,18.0,18,0,0.0,0,1,0,1,NO
475,12,12.0,12,20,20.0,20,32,32.0,32,8,8.0,8,1,0,1,NO
163,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
211,3,3.0,3,5,5.0,5,8,8.0,8,2,2.0,2,1,0,1,NO
120,120,120.0,120,0,0.0,0,120,120.0,120,120,120.0,120,1,0,1,NO
849,13,13.0,13,8,8.0,8,21,21.0,21,5,5.0,5,1,0,1,NO
28,29,29.0,29,0,0.0,0,29,29.0,29,29,29.0,29,1,0,1,NO
28,29,29.0,29,0,0.0,0,29,29.0,29,29,29.0,29,1,0,1,NO
387,393,131.0,388,5,1.6666666666666667,3,398,132.66666666666666,388,390,130.0,388,3,0,2,NO
1087,1149,164.14285714285714,913,62,8.857142857142858,53,1211,173.0,913,1087,155.28571428571428,913,7,2,3,YES
25,26,26.0,26,0,0.0,0,26,26.0,26,26,26.0,26,1,0,1,NO
50,65,16.25,39,15,3.75,7,80,20.0,39,54,13.5,39,4,0,2,NO
76,76,38.0,70,0,0.0,0,76,38.0,70,76,38.0,70,2,0,2,NO
38,42,14.0,37,4,1.3333333333333333,3,46,15.333333333333334,37,38,12.666666666666666,37,3,0,2,NO
168,225,75.0,149,56,18.666666666666668,51,281,93.66666666666667,149,169,56.333333333333336,149,3,0,1,NO
267,326,54.333333333333336,177,58,9.666666666666666,22,384,64.0,177,276,46.0,177,6,1,2,YES
374,415,69.16666666666667,238,41,6.833333333333333,14,456,76.0,238,380,63.333333333333336,238,6,0,2,NO
145,184,36.8,104,39,7.8,17,223,44.6,104,157,31.4,104,5,0,2,NO
85,85,85.0,85,0,0.0,0,85,85.0,85,85,85.0,85,1,0,1,NO
64,89,17.8,57,25,5.0,13,114,22.8,57,64,12.8,57,5,0,2,NO
36,37,37.0,37,0,0.0,0,37,37.0,37,37,37.0,37,1,0,1,NO
36,37,37.0,37,0,0.0,0,37,37.0,37,37,37.0,37,1,0,1,NO
36,37,37.0,37,0,0.0,0,37,37.0,37,37,37.0,37,1,0,1,NO
26,27,27.0,27,0,0.0,0,27,27.0,27,27,27.0,27,1,0,1,NO
491,521,86.83333333333333,489,30,5.0,14,551,91.83333333333333,489,499,83.16666666666667,489,6,2,3,YES
354,553,110.6,476,198,39.6,189,751,150.2,476,607,121.4,476,5,1,3,YES
196,202,67.33333333333333,198,5,1.6666666666666667,3,207,69.0,198,199,66.33333333333333,198,3,1,2,YES
24,24,24.0,24,0,0.0,0,24,24.0,24,24,24.0,24,1,0,1,NO
27,33,16.5,30,6,3.0,6,39,19.5,30,33,16.5,30,2,1,1,YES
55,56,56.0,56,0,0.0,0,56,56.0,56,56,56.0,56,1,0,1,YES
54,55,55.0,55,0,0.0,0,55,55.0,55,55,55.0,55,1,0,1,YES
26,26,26.0,26,0,0.0,0,26,26.0,26,26,26.0,26,1,1,1,YES
187,220,73.33333333333333,192,33,11.0,30,253,84.33333333333333,192,197,65.66666666666667,192,3,0,2,NO
983,1155,288.75,820,172,43.0,147,1327,331.75,967,983,245.75,673,4,0,2,NO
252,254,127.0,251,1,0.5,1,255,127.5,251,253,126.5,251,2,1,2,YES
