RELEASE_ID,FILE_NAME,SIZE,LOC_ADDED,LOC_ADDED_AVG,LOC_ADDED_MAX,LOC_REMOVED,LOC_REMOVED_AVG,LOC_REMOVED_MAX,LOC_TOUCHED,LOC_TOUCHED_AVG,LOC_TOUCHED_MAX,CHURN,CHURN_AVG,CHURN_MAX,NUMBER_OF_REVISIONS,NUMBER_OF_DEFECT_FIXES,NUMBER_OF_AUTHORS,IS_BUGGY
1,src/test/java/org/apache/avro/TestDataFile.java,141,315,39.375,128,46,5.75,18,361,45.125,128,269,33.625,128,8,1,2,YES
1,src/test/java/org/apache/avro/TestFsData.java,141,295,59.0,134,20,4.0,14,315,63.0,134,277,55.4,134,5,0,1,NO
1,src/test/java/org/apache/avro/TestProtocolGeneric.java,192,358,44.75,144,22,2.75,14,380,47.5,144,338,42.25,144,8,0,1,NO
1,src/test/java/org/apache/avro/TestProtocolReflect.java,39,114,22.8,50,25,5.0,22,139,27.8,50,113,22.6,50,5,1,1,YES
1,src/test/java/org/apache/avro/TestProtocolSpecific.java,167,325,29.545454545454547,113,45,4.090909090909091,26,370,33.63636363636363,113,298,27.09090909090909,113,11,1,2,YES
1,src/test/java/org/apache/avro/TestReflect.java,55,141,28.2,63,23,4.6,21,164,32.8,63,136,27.2,63,5,1,1,YES
1,src/test/java/org/apache/avro/TestSchema.java,233,431,28.733333333333334,139,59,3.933333333333333,12,490,32.666666666666664,139,374,24.933333333333334,139,15,3,1,YES
1,src/test/java/org/apache/avro/io/TestBinaryDecoder.java,78,78,78.0,78,0,0.0,0,78,78.0,78,78,78.0,78,1,0,1,NO
1,src/test/java/org/apache/avro/io/TestBlockingIO.java,467,474,158.0,450,7,2.3333333333333335,7,481,160.33333333333334,450,467,155.66666666666666,450,3,0,1,NO
1,src/test/java/org/apache/avro/io/TestParsingTable.java,222,222,111.0,205,0,0.0,0,222,111.0,205,222,111.0,205,2,0,1,NO
1,src/test/java/org/apache/avro/io/TestResolvingIO.java,360,360,180.0,343,0,0.0,0,360,180.0,343,360,180.0,343,2,0,1,NO
1,src/test/java/org/apache/avro/io/TestResolvingTable.java,406,406,203.0,389,0,0.0,0,406,203.0,389,406,203.0,389,2,0,1,NO
1,src/test/java/org/apache/avro/io/TestValidatingIO.java,647,647,323.5,630,0,0.0,0,647,323.5,630,647,323.5,630,2,0,1,NO
1,src/test/java/org/apache/avro/test/TestInvocationReporter.java,35,35,35.0,35,0,0.0,0,35,35.0,35,35,35.0,35,1,0,1,NO
1,src/test/java/org/apache/avro/test/TestOutputInterceptor.java,39,39,39.0,39,0,0.0,0,39,39.0,39,39,39.0,39,1,0,1,NO
1,src/test/java/org/apache/avro/test/TestSuiteInterceptor.java,39,39,39.0,39,0,0.0,0,39,39.0,39,39,39.0,39,1,0,1,NO
