RELEASE_ID,FILE_NAME,SIZE,LOC_ADDED,LOC_ADDED_AVG,LOC_ADDED_MAX,LOC_REMOVED,LOC_REMOVED_AVG,LOC_REMOVED_MAX,LOC_TOUCHED,LOC_TOUCHED_AVG,LOC_TOUCHED_MAX,CHURN,CHURN_AVG,CHURN_MAX,NUMBER_OF_REVISIONS,NUMBER_OF_DEFECT_FIXES,NUMBER_OF_AUTHORS,IS_BUGGY
1,src/test/java/org/apache/avro/TestDataFile.java,141,315,39.375,128,46,5.75,18,361,45.125,128,269,33.625,128,8,1,2,YES
1,src/test/java/org/apache/avro/TestFsData.java,141,295,59.0,134,20,4.0,14,315,63.0,134,277,55.4,134,5,0,1,NO
1,src/test/java/org/apache/avro/TestProtocolGeneric.java,192,358,44.75,144,22,2.75,14,380,47.5,144,338,42.25,144,8,0,1,NO
1,src/test/java/org/apache/avro/TestProtocolReflect.java,39,114,22.8,50,25,5.0,22,139,27.8,50,113,22.6,50,5,1,1,YES
1,src/test/java/org/apache/avro/TestProtocolSpecific.java,167,325,29.545454545454547,113,45,4.090909090909091,26,370,33.63636363636363,113,298,27.09090909090909,113,11,1,2,YES
1,src/test/java/org/apache/avro/TestReflect.java,55,141,28.2,63,23,4.6,21,164,32.8,63,136,27.2,63,5,1,1,YES
1,src/test/java/org/apache/avro/TestSchema.java,233,431,28.733333333333334,139,59,3.933333333333333,12,490,32.666666666666664,139,374,24.933333333333334,139,15,3,1,YES
1,src/test/java/org/apache/avro/io/TestBinaryDecoder.java,78,78,78.0,78,0,0.0,0,78,78.0,78,78,78.0,78,1,0,1,NO
1,src/test/java/org/apache/avro/io/TestBlockingIO.java,467,474,158.0,450,7,2.3333333333333335,7,481,160.33333333333334,450,467,155.66666666666666,450,3,0,1,NO
1,src/test/java/org/apache/avro/io/TestParsingTable.java,222,222,111.0,205,0,0.0,0,222,111.0,205,222,111.0,205,2,0,1,NO
1,src/test/java/org/apache/avro/io/TestResolvingIO.java,360,360,180.0,343,0,0.0,0,360,180.0,343,360,180.0,343,2,0,1,NO
1,src/test/java/org/apache/avro/io/TestResolvingTable.java,406,406,203.0,389,0,0.0,0,406,203.0,389,406,203.0,389,2,0,1,NO
1,src/test/java/org/apache/avro/io/TestValidatingIO.java,647,647,323.5,630,0,0.0,0,647,323.5,630,647,323.5,630,2,0,1,NO
1,src/test/java/org/apache/avro/test/TestInvocationReporter.java,35,35,35.0,35,0,0.0,0,35,35.0,35,35,35.0,35,1,0,1,NO
1,src/test/java/org/apache/avro/test/TestOutputInterceptor.java,39,39,39.0,39,0,0.0,0,39,39.0,39,39,39.0,39,1,0,1,NO
1,src/test/java/org/apache/avro/test/TestSuiteInterceptor.java,39,39,39.0,39,0,0.0,0,39,39.0,39,39,39.0,39,1,0,1,NO
2,src/java/org/apache/avro/AvroRuntimeException.java,24,1,1.0,1,0,0.0,0,1,1.0,1,1,1.0,1,1,0,1,NO
2,src/java/org/apache/avro/AvroTypeException.java,25,1,1.0,1,0,0.0,0,1,1.0,1,1,1.0,1,1,0,1,NO
2,src/java/org/apache/avro/Protocol.java,341,5,2.5,3,2,1.0,1,7,3.5,4,3,1.5,2,2,1,1,YES
2,src/java/org/apache/avro/Schema.java,728,37,9.25,23,33,8.25,32,70,17.5,44,44,11.0,22,4,1,1,YES
2,src/java/org/apache/avro/SchemaParseException.java,24,1,1.0,1,0,0.0,0,1,1.0,1,1,1.0,1,1,0,1,NO
2,src/java/org/apache/avro/file/DataFileReader.java,218,2,2.0,2,1,1.0,1,3,3.0,3,1,1.0,1,1,0,1,YES
2,src/java/org/apache/avro/file/DataFileWriter.java,206,15,7.5,13,1,0.5,1,16,8.0,13,14,7.0,13,2,1,1,YES
2,src/java/org/apache/avro/file/SeekableFileInput.java,34,4,4.0,4,1,1.0,1,5,5.0,5,3,3.0,3,1,0,1,NO
2,src/java/org/apache/avro/file/SeekableInput.java,36,6,3.0,3,5,2.5,3,11,5.5,6,1,0.5,1,2,1,1,YES
2,src/java/org/apache/avro/generic/GenericArray.java,36,2,1.0,1,1,0.5,1,3,1.5,2,1,0.5,1,2,0,1,NO
2,src/java/org/apache/avro/generic/GenericContainer.java,26,27,27.0,27,0,0.0,0,27,27.0,27,27,27.0,27,1,0,1,NO
2,src/java/org/apache/avro/generic/GenericData.java,428,164,54.666666666666664,155,14,4.666666666666667,10,178,59.333333333333336,165,150,50.0,145,3,0,1,YES
2,src/java/org/apache/avro/generic/GenericDatumReader.java,462,11,2.75,5,10,2.5,5,21,5.25,10,1,0.25,1,4,1,1,YES
2,src/java/org/apache/avro/generic/GenericDatumWriter.java,191,20,6.666666666666667,11,81,27.0,79,101,33.666666666666664,90,75,25.0,68,3,1,1,YES
2,src/java/org/apache/avro/generic/GenericFixed.java,24,1,1.0,1,1,1.0,1,2,2.0,2,0,0.0,0,1,0,1,NO
2,src/java/org/apache/avro/generic/GenericRecord.java,24,3,1.5,2,7,3.5,6,10,5.0,7,6,3.0,5,2,0,1,NO
2,src/java/org/apache/avro/generic/GenericRequestor.java,57,1,1.0,1,0,0.0,0,1,1.0,1,1,1.0,1,1,0,1,NO
2,src/java/org/apache/avro/generic/GenericResponder.java,54,1,1.0,1,0,0.0,0,1,1.0,1,1,1.0,1,1,0,1,NO
2,src/java/org/apache/avro/io/BinaryData.java,192,281,93.66666666666667,190,89,29.666666666666668,88,370,123.33333333333333,190,192,64.0,190,3,0,1,NO
2,src/java/org/apache/avro/io/BinaryDecoder.java,300,3,1.5,2,2,1.0,1,5,2.5,3,1,0.5,1,2,1,1,YES
2,src/java/org/apache/avro/io/BinaryEncoder.java,250,3,3.0,3,2,2.0,2,5,5.0,5,1,1.0,1,1,0,1,NO
2,src/java/org/apache/avro/io/BlockingBinaryEncoder.java,627,8,4.0,5,2,1.0,2,10,5.0,5,6,3.0,5,2,1,1,YES
2,src/java/org/apache/avro/io/DatumReader.java,37,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
2,src/java/org/apache/avro/io/DatumWriter.java,35,1,1.0,1,0,0.0,0,1,1.0,1,1,1.0,1,1,0,1,NO
2,src/java/org/apache/avro/io/Decoder.java,279,5,1.6666666666666667,3,12,4.0,10,17,5.666666666666667,13,7,2.3333333333333335,7,3,1,1,YES
2,src/java/org/apache/avro/io/Encoder.java,274,1,1.0,1,1,1.0,1,2,2.0,2,0,0.0,0,1,0,1,NO
2,src/java/org/apache/avro/io/JsonDecoder.java,398,416,138.66666666666666,397,17,5.666666666666667,9,433,144.33333333333334,397,401,133.66666666666666,397,3,0,1,NO
2,src/java/org/apache/avro/io/JsonEncoder.java,240,248,82.66666666666667,239,7,2.3333333333333335,4,255,85.0,239,243,81.0,239,3,0,1,YES
2,src/java/org/apache/avro/io/ParsingDecoder.java,74,75,37.5,74,0,0.0,0,75,37.5,74,75,37.5,74,2,0,1,NO
2,src/java/org/apache/avro/io/ParsingEncoder.java,69,70,23.333333333333332,52,0,0.0,0,70,23.333333333333332,52,70,23.333333333333332,52,3,0,1,NO
2,src/java/org/apache/avro/io/ResolvingDecoder.java,203,72,36.0,71,91,45.5,91,163,81.5,162,21,10.5,20,2,0,1,NO
2,src/java/org/apache/avro/io/ValidatingDecoder.java,229,76,38.0,75,204,102.0,204,280,140.0,279,130,65.0,129,2,0,1,NO
2,src/java/org/apache/avro/io/ValidatingEncoder.java,202,82,41.0,81,104,52.0,104,186,93.0,185,24,12.0,23,2,0,1,NO
2,src/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,102,103,51.5,102,0,0.0,0,103,51.5,102,103,51.5,102,2,0,1,YES
2,src/java/org/apache/avro/io/parsing/Parser.java,144,147,73.5,144,2,1.0,2,149,74.5,144,145,72.5,144,2,0,1,YES
2,src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,337,339,113.0,337,1,0.3333333333333333,1,340,113.33333333333333,337,338,112.66666666666667,337,3,0,1,NO
2,src/java/org/apache/avro/io/parsing/SkipParser.java,94,97,48.5,94,2,1.0,2,99,49.5,94,95,47.5,94,2,0,1,NO
2,src/java/org/apache/avro/io/parsing/Symbol.java,382,383,191.5,382,0,0.0,0,383,191.5,382,383,191.5,382,2,0,1,YES
2,src/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,138,140,46.666666666666664,138,1,0.3333333333333333,1,141,47.0,138,139,46.333333333333336,138,3,0,1,NO
2,src/java/org/apache/avro/ipc/AvroRemoteException.java,40,1,1.0,1,0,0.0,0,1,1.0,1,1,1.0,1,1,0,1,NO
2,src/java/org/apache/avro/ipc/ByteBufferInputStream.java,86,2,2.0,2,1,1.0,1,3,3.0,3,1,1.0,1,1,0,1,NO
2,src/java/org/apache/avro/ipc/ByteBufferOutputStream.java,90,7,7.0,7,3,3.0,3,10,10.0,10,4,4.0,4,1,0,1,NO
2,src/java/org/apache/avro/ipc/RPCContext.java,149,149,149.0,149,0,0.0,0,149,149.0,149,149,149.0,149,1,0,1,NO
2,src/java/org/apache/avro/ipc/RPCPlugin.java,74,74,74.0,74,0,0.0,0,74,74.0,74,74,74.0,74,1,0,1,NO
2,src/java/org/apache/avro/ipc/Requestor.java,231,54,27.0,53,5,2.5,5,59,29.5,58,49,24.5,48,2,0,1,NO
2,src/java/org/apache/avro/ipc/Responder.java,221,58,29.0,40,10,5.0,6,68,34.0,44,48,24.0,36,2,0,1,NO
2,src/java/org/apache/avro/ipc/SocketServer.java,110,2,2.0,2,1,1.0,1,3,3.0,3,1,1.0,1,1,0,1,NO
2,src/java/org/apache/avro/ipc/SocketTransceiver.java,94,4,4.0,4,2,2.0,2,6,6.0,6,2,2.0,2,1,0,1,NO
2,src/java/org/apache/avro/ipc/Transceiver.java,42,3,3.0,3,2,2.0,2,5,5.0,5,1,1.0,1,1,0,1,NO
2,src/java/org/apache/avro/reflect/FixedSize.java,36,10,5.0,6,3,1.5,2,13,6.5,8,7,3.5,4,2,1,1,YES
2,src/java/org/apache/avro/reflect/ReflectData.java,304,93,23.25,40,32,8.0,14,125,31.25,53,61,15.25,27,4,1,1,YES
2,src/java/org/apache/avro/reflect/ReflectDatumReader.java,117,11,3.6666666666666665,6,11,3.6666666666666665,8,22,7.333333333333333,14,6,2.0,3,3,2,1,YES
2,src/java/org/apache/avro/reflect/ReflectDatumWriter.java,65,30,4.285714285714286,16,32,4.571428571428571,18,62,8.857142857142858,22,34,4.857142857142857,14,7,3,1,YES
2,src/java/org/apache/avro/reflect/ReflectRequestor.java,113,34,8.5,18,5,1.25,3,39,9.75,20,29,7.25,16,4,0,1,NO
2,src/java/org/apache/avro/reflect/ReflectResponder.java,128,7,2.3333333333333335,5,2,0.6666666666666666,1,9,3.0,6,5,1.6666666666666667,4,3,0,1,YES
2,src/java/org/apache/avro/specific/ProtocolTask.java,105,3,3.0,3,2,2.0,2,5,5.0,5,1,1.0,1,1,0,1,NO
2,src/java/org/apache/avro/specific/SchemaTask.java,28,1,1.0,1,0,0.0,0,1,1.0,1,1,1.0,1,1,0,1,NO
2,src/java/org/apache/avro/specific/SpecificCompiler.java,287,23,5.75,12,4,1.0,1,27,6.75,13,19,4.75,11,4,0,1,YES
2,src/java/org/apache/avro/specific/SpecificData.java,70,77,38.5,67,6,3.0,6,83,41.5,67,71,35.5,67,2,0,1,YES
2,src/java/org/apache/avro/specific/SpecificDatumReader.java,47,2,1.0,1,2,1.0,1,4,2.0,2,0,0.0,0,2,1,1,YES
2,src/java/org/apache/avro/specific/SpecificDatumWriter.java,35,2,1.0,1,2,1.0,1,4,2.0,2,0,0.0,0,2,1,1,YES
2,src/java/org/apache/avro/specific/SpecificExceptionBase.java,40,2,1.0,1,1,0.5,1,3,1.5,2,1,0.5,1,2,0,1,NO
2,src/java/org/apache/avro/specific/SpecificFixed.java,28,1,1.0,1,0,0.0,0,1,1.0,1,1,1.0,1,1,0,1,NO
2,src/java/org/apache/avro/specific/SpecificRecord.java,27,3,1.5,2,3,1.5,3,6,3.0,5,2,1.0,1,2,0,1,NO
2,src/java/org/apache/avro/specific/SpecificRecordBase.java,71,13,6.5,12,5,2.5,5,18,9.0,17,8,4.0,7,2,0,1,NO
2,src/java/org/apache/avro/specific/SpecificRequestor.java,80,36,7.2,13,11,2.2,7,47,9.4,15,25,5.0,13,5,1,1,YES
2,src/java/org/apache/avro/specific/SpecificResponder.java,40,2,1.0,1,2,1.0,1,4,2.0,2,0,0.0,0,2,1,1,YES
2,src/java/org/apache/avro/util/Utf8.java,87,12,6.0,8,5,2.5,3,17,8.5,11,7,3.5,5,2,0,1,NO
2,src/test/java/org/apache/avro/BarRecord.java,53,55,18.333333333333332,35,2,0.6666666666666666,1,57,19.0,35,53,17.666666666666668,35,3,1,1,YES
2,src/test/java/org/apache/avro/FooRecord.java,47,48,24.0,33,1,0.5,1,49,24.5,33,47,23.5,33,2,1,1,YES
2,src/test/java/org/apache/avro/GenerateBlockingData.java,85,85,85.0,85,0,0.0,0,85,85.0,85,85,85.0,85,1,1,1,YES
2,src/test/java/org/apache/avro/RPCMetaTestPlugin.java,176,176,176.0,176,0,0.0,0,176,176.0,176,176,176.0,176,1,0,1,NO
2,src/test/java/org/apache/avro/RandomData.java,139,2,2.0,2,1,1.0,1,3,3.0,3,1,1.0,1,1,0,1,NO
2,src/test/java/org/apache/avro/TestCompare.java,222,243,81.0,160,21,7.0,13,264,88.0,160,222,74.0,160,3,0,1,NO
2,src/test/java/org/apache/avro/TestDataFile.java,141,4,4.0,4,4,4.0,4,8,8.0,8,0,0.0,0,1,0,1,NO
2,src/test/java/org/apache/avro/TestDataFileReflect.java,176,183,61.0,142,7,2.3333333333333335,4,190,63.333333333333336,142,176,58.666666666666664,142,3,1,1,YES
2,src/test/java/org/apache/avro/TestFsData.java,139,3,3.0,3,5,5.0,5,8,8.0,8,2,2.0,2,1,0,1,NO
2,src/test/java/org/apache/avro/TestProtocolGeneric.java,192,15,7.5,9,15,7.5,9,30,15.0,18,0,0.0,0,2,0,1,NO
2,src/test/java/org/apache/avro/TestProtocolGenericMeta.java,42,42,42.0,42,0,0.0,0,42,42.0,42,42,42.0,42,1,0,1,NO
2,src/test/java/org/apache/avro/TestProtocolReflect.java,39,2,2.0,2,2,2.0,2,4,4.0,4,0,0.0,0,1,0,1,YES
2,src/test/java/org/apache/avro/TestProtocolReflectMeta.java,45,45,45.0,45,0,0.0,0,45,45.0,45,45,45.0,45,1,0,1,NO
2,src/test/java/org/apache/avro/TestProtocolSpecific.java,167,8,4.0,7,8,4.0,7,16,8.0,14,0,0.0,0,2,0,1,YES
2,src/test/java/org/apache/avro/TestProtocolSpecificMeta.java,46,46,46.0,46,0,0.0,0,46,46.0,46,46,46.0,46,1,0,1,NO
2,src/test/java/org/apache/avro/TestReflect.java,155,127,31.75,71,27,6.75,17,154,38.5,88,100,25.0,54,4,1,1,YES
2,src/test/java/org/apache/avro/TestSchema.java,292,76,19.0,37,17,4.25,9,93,23.25,38,59,14.75,37,4,0,1,YES
2,src/test/java/org/apache/avro/io/TestBinaryDecoder.java,78,10,10.0,10,10,10.0,10,20,20.0,20,0,0.0,0,1,0,1,NO
2,src/test/java/org/apache/avro/io/TestBlockingIO.java,483,45,45.0,45,29,29.0,29,74,74.0,74,16,16.0,16,1,0,1,NO
2,src/test/java/org/apache/avro/io/TestBlockingIO2.java,163,163,163.0,163,0,0.0,0,163,163.0,163,163,163.0,163,1,1,1,YES
2,src/test/java/org/apache/avro/io/TestResolvingIO.java,213,195,97.5,155,342,171.0,249,537,268.5,404,147,73.5,94,2,0,1,NO
2,src/test/java/org/apache/avro/io/TestResolvingIO_resolving.java,120,120,60.0,103,0,0.0,0,120,60.0,103,120,60.0,103,2,0,1,NO
2,src/test/java/org/apache/avro/io/TestValidatingIO.java,844,435,217.5,361,238,119.0,189,673,336.5,550,197,98.5,172,2,0,1,NO
3,src/java/org/apache/avro/AvroRuntimeException.java,25,1,1.0,1,0,0.0,0,1,1.0,1,1,1.0,1,1,0,1,NO
3,src/java/org/apache/avro/AvroTypeException.java,25,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
3,src/java/org/apache/avro/Protocol.java,354,15,15.0,15,2,2.0,2,17,17.0,17,13,13.0,13,1,0,1,YES
3,src/java/org/apache/avro/Schema.java,774,95,47.5,95,50,25.0,49,145,72.5,144,47,23.5,46,2,0,1,YES
3,src/java/org/apache/avro/SchemaParseException.java,25,1,1.0,1,0,0.0,0,1,1.0,1,1,1.0,1,1,0,1,NO
3,src/java/org/apache/avro/file/DataFileConstants.java,38,38,38.0,38,0,0.0,0,38,38.0,38,38,38.0,38,1,1,1,YES
3,src/java/org/apache/avro/file/DataFileReader.java,235,28,14.0,19,11,5.5,11,39,19.5,30,17,8.5,9,2,1,1,YES
3,src/java/org/apache/avro/file/DataFileWriter.java,199,9,9.0,9,16,16.0,16,25,25.0,25,7,7.0,7,1,1,1,YES
3,src/java/org/apache/avro/file/SeekableFileInput.java,34,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
3,src/java/org/apache/avro/file/SeekableInput.java,36,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
3,src/java/org/apache/avro/generic/GenericArray.java,36,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
3,src/java/org/apache/avro/generic/GenericContainer.java,26,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
3,src/java/org/apache/avro/generic/GenericData.java,441,13,6.5,12,0,0.0,0,13,6.5,12,13,6.5,12,2,1,1,YES
3,src/java/org/apache/avro/generic/GenericDatumReader.java,465,5,5.0,5,2,2.0,2,7,7.0,7,3,3.0,3,1,0,1,YES
3,src/java/org/apache/avro/generic/GenericDatumWriter.java,191,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
3,src/java/org/apache/avro/generic/GenericFixed.java,24,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
3,src/java/org/apache/avro/generic/GenericRecord.java,24,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
3,src/java/org/apache/avro/generic/GenericRequestor.java,52,0,0.0,0,5,5.0,5,5,5.0,5,5,5.0,5,1,0,1,NO
3,src/java/org/apache/avro/generic/GenericResponder.java,54,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
3,src/java/org/apache/avro/io/BinaryData.java,192,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
3,src/java/org/apache/avro/io/BinaryDecoder.java,300,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
3,src/java/org/apache/avro/io/BinaryEncoder.java,250,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
3,src/java/org/apache/avro/io/BlockingBinaryEncoder.java,618,0,0.0,0,9,9.0,9,9,9.0,9,9,9.0,9,1,0,1,NO
