RELEASE_ID,FILE_NAME,SIZE,LOC_ADDED,LOC_ADDED_AVG,LOC_ADDED_MAX,LOC_REMOVED,LOC_REMOVED_AVG,LOC_REMOVED_MAX,LOC_TOUCHED,LOC_TOUCHED_AVG,LOC_TOUCHED_MAX,CHURN,CHURN_AVG,CHURN_MAX,NUMBER_OF_REVISIONS,NUMBER_OF_DEFECT_FIXES,NUMBER_OF_AUTHORS,IS_BUGGY
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,169,97050,10783.333333333334,1665,34711,3856.777777777778,1631,131761,14640.111111111111,1688,88329,9814.333333333334,1665,9,1,3,YES
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,196,97622,16270.333333333334,1665,34948,5824.666666666667,1631,132570,22095.0,1688,88806,14801.0,1665,6,1,3,YES
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,67,98128,24532.0,1665,35260,8815.0,1631,133388,33347.0,1688,89198,22299.5,1665,4,1,3,YES
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,165,98642,24660.5,1665,35373,8843.25,1631,134015,33503.75,1688,89637,22409.25,1665,4,0,3,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,173,99718,24929.5,1665,35775,8943.75,1631,135493,33873.25,1688,90465,22616.25,1665,4,0,3,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,103,105201,17533.5,1665,38214,6369.0,1631,143415,23902.5,1688,95463,15910.5,1665,6,0,2,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,78,105467,105467.0,1665,38343,38343.0,1631,143810,143810.0,1688,95612,95612.0,1665,1,0,1,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,87,107075,53537.5,1665,38936,19468.0,1631,146011,73005.5,1688,96991,48495.5,1665,2,0,2,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,85,108154,54077.0,1665,39157,19578.5,1631,147311,73655.5,1688,97929,48964.5,1665,2,0,2,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,105,114956,57478.0,1665,40019,20009.5,1631,154975,77487.5,1688,104465,52232.5,1665,2,0,1,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,216,116591,29147.75,1665,40223,10055.75,1631,156814,39203.5,1688,105988,26497.0,1665,4,2,2,YES
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,377,119264,29816.0,1665,40645,10161.25,1631,159909,39977.25,1688,108523,27130.75,1665,4,2,2,YES
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,253,128961,64480.5,1665,41934,20967.0,1631,170895,85447.5,1688,117619,58809.5,1665,2,1,1,YES
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,193,130745,130745.0,1665,42478,42478.0,1631,173223,173223.0,1688,119165,119165.0,1665,1,0,1,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,514,131545,131545.0,1665,42728,42728.0,1631,174273,174273.0,1688,119951,119951.0,1665,1,0,1,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,204,132396,132396.0,1665,43547,43547.0,1631,175943,175943.0,1688,121017,121017.0,1665,1,0,1,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,144,132724,132724.0,1665,43804,43804.0,1631,176528,176528.0,1688,121404,121404.0,1665,1,0,1,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,98,133100,133100.0,1665,44007,44007.0,1631,177107,177107.0,1688,121707,121707.0,1665,1,0,1,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,181,148367,21195.285714285714,1665,47579,6797.0,1631,195946,27992.285714285714,1688,136304,19472.0,1665,7,2,3,YES
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,154,152243,38060.75,1665,49631,12407.75,1631,201874,50468.5,1688,139334,34833.5,1665,4,0,3,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,393,155222,14111.09090909091,1665,51018,4638.0,1631,206240,18749.090909090908,1688,142192,12926.545454545454,1665,11,1,3,YES
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,132,156280,52093.333333333336,1665,51847,17282.333333333332,1631,208127,69375.66666666667,1688,143673,47891.0,1665,3,0,3,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,533,180848,22606.0,4774,56054,7006.75,2347,236902,29612.75,6239,164076,20509.5,4774,8,1,3,YES
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,603,182021,20224.555555555555,4774,56256,6250.666666666667,2347,238277,26475.222222222223,6239,165071,18341.222222222223,4774,9,2,3,YES
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,148,189413,189413.0,4774,59890,59890.0,2347,249303,249303.0,6239,170157,170157.0,4774,1,0,1,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,174,207855,69285.0,4774,65530,21843.333333333332,2347,273385,91128.33333333333,6239,188003,62667.666666666664,4774,3,0,2,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,148,208026,69342.0,4774,65551,21850.333333333332,2347,273577,91192.33333333333,6239,188153,62717.666666666664,4774,3,0,2,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,92,210304,35050.666666666664,4774,66573,11095.5,2347,276877,46146.166666666664,6239,190795,31799.166666666668,4774,6,1,3,YES
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,234,222502,37083.666666666664,4774,67768,11294.666666666666,2347,290270,48378.333333333336,6239,201946,33657.666666666664,4774,6,0,3,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,54,223473,74491.0,4774,68352,22784.0,2347,291825,97275.0,6239,202439,67479.66666666667,4774,3,0,3,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,38,223517,111758.5,4774,68358,34179.0,2347,291875,145937.5,6239,202477,101238.5,4774,2,0,2,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,98,224030,112015.0,4774,68440,34220.0,2347,292470,146235.0,6239,202942,101471.0,4774,2,0,2,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,39,225006,75002.0,4774,68877,22959.0,2347,293883,97961.0,6239,204029,68009.66666666667,4774,3,0,2,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,69,226084,75361.33333333333,4774,69230,23076.666666666668,2347,295314,98438.0,6239,205372,68457.33333333333,4774,3,0,3,NO
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,94,226669,226669.0,4774,69322,69322.0,2347,295991,295991.0,6239,205929,205929.0,4774,1,0,1,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,72,260714,260714.0,4774,70640,70640.0,2347,331354,331354.0,6239,239288,239288.0,4774,1,0,1,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,42,260756,260756.0,4774,70640,70640.0,2347,331396,331396.0,6239,239330,239330.0,4774,1,0,1,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,48,260812,86937.33333333333,4774,70648,23549.333333333332,2347,331460,110486.66666666667,6239,239378,79792.66666666667,4774,3,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,63,260879,130439.5,4774,70652,35326.0,2347,331531,165765.5,6239,239441,119720.5,4774,2,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,237,261164,130582.0,4774,70674,35337.0,2347,331838,165919.0,6239,239704,119852.0,4774,2,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,133,261452,87150.66666666667,4774,70686,23562.0,2347,332138,110712.66666666667,6239,239980,79993.33333333333,4774,3,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,137,261616,65404.0,4774,70702,17675.5,2347,332318,83079.5,6239,240128,60032.0,4774,4,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,177,261815,87271.66666666667,4774,70713,23571.0,2347,332528,110842.66666666667,6239,240318,80106.0,4774,3,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,46,261882,130941.0,4774,70720,35360.0,2347,332602,166301.0,6239,240378,120189.0,4774,2,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,128,262019,52403.8,4774,70729,14145.8,2347,332748,66549.6,6239,240506,48101.2,4774,5,1,3,YES
1,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,149,262230,87410.0,4774,70754,23584.666666666668,2347,332984,110994.66666666667,6239,240692,80230.66666666667,4774,3,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,58,262315,131157.5,4774,70759,35379.5,2347,333074,166537.0,6239,240772,120386.0,4774,2,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,149,262477,131238.5,4774,70774,35387.0,2347,333251,166625.5,6239,240923,120461.5,4774,2,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,74,262599,131299.5,4774,70792,35396.0,2347,333391,166695.5,6239,241029,120514.5,4774,2,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,37,262672,262672.0,4774,70792,70792.0,2347,333464,333464.0,6239,241102,241102.0,4774,1,0,1,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,38,262780,131390.0,4774,70794,35397.0,2347,333574,166787.0,6239,241208,120604.0,4774,2,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,39,262820,131410.0,4774,70795,35397.5,2347,333615,166807.5,6239,241247,120623.5,4774,2,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,96,263169,65792.25,4774,70814,17703.5,2347,333983,83495.75,6239,241589,60397.25,4774,4,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,88,263336,87778.66666666667,4774,70872,23624.0,2347,334208,111402.66666666667,6239,241710,80570.0,4774,3,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,71,263428,65857.0,4774,70887,17721.75,2347,334315,83578.75,6239,241791,60447.75,4774,4,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,114,263570,65892.5,4774,70917,17729.25,2347,334487,83621.75,6239,241913,60478.25,4774,4,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,336,263998,43999.666666666664,4774,71009,11834.833333333334,2347,335007,55834.5,6239,242249,40374.833333333336,4774,6,0,3,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,84,264297,66074.25,4774,71380,17845.0,2347,335677,83919.25,6239,242595,60648.75,4774,4,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,58,264571,88190.33333333333,4774,71417,23805.666666666668,2347,335988,111996.0,6239,242844,80948.0,4774,3,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,123,264701,66175.25,4774,71424,17856.0,2347,336125,84031.25,6239,242967,60741.75,4774,4,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,369,265362,265362.0,4774,71426,71426.0,2347,336788,336788.0,6239,243626,243626.0,4774,1,0,1,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,231,265720,53144.0,4774,71794,14358.8,2347,337514,67502.8,6239,244226,48845.2,4774,5,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,586,266497,66624.25,4774,72065,18016.25,2347,338562,84640.5,6239,245034,61258.5,4774,4,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,366,267506,53501.2,4774,72651,14530.2,2347,340157,68031.4,6239,246289,49257.8,4774,5,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,99,267707,66926.75,4774,72661,18165.25,2347,340368,85092.0,6239,246480,61620.0,4774,4,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,41,272566,272566.0,4774,73766,73766.0,2347,346332,346332.0,6239,251904,251904.0,4774,1,0,1,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,66,272645,136322.5,4774,73779,36889.5,2347,346424,173212.0,6239,251970,125985.0,4774,2,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,54,272700,90900.0,4774,73780,24593.333333333332,2347,346480,115493.33333333333,6239,252024,84008.0,4774,3,0,3,NO
1,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,47,272962,136481.0,4774,73793,36896.5,2347,346755,173377.5,6239,252273,126136.5,4774,2,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,183,273165,68291.25,4774,73813,18453.25,2347,346978,86744.5,6239,252460,63115.0,4774,4,0,3,NO
1,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,49,273214,273214.0,4774,73813,73813.0,2347,347027,347027.0,6239,252509,252509.0,4774,1,0,1,NO
1,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,50,273264,273264.0,4774,73813,73813.0,2347,347077,347077.0,6239,252559,252559.0,4774,1,0,1,NO
1,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,98,273364,136682.0,4774,73815,36907.5,2347,347179,173589.5,6239,252657,126328.5,4774,2,0,2,NO
1,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,138,273503,273503.0,4774,73816,73816.0,2347,347319,347319.0,6239,252795,252795.0,4774,1,0,1,NO
1,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,43,273551,273551.0,4774,73816,73816.0,2347,347367,347367.0,6239,252843,252843.0,4774,1,0,1,NO
1,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,42,273593,273593.0,4774,73816,73816.0,2347,347409,347409.0,6239,252885,252885.0,4774,1,0,1,NO
1,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,56,273649,273649.0,4774,73816,73816.0,2347,347465,347465.0,6239,252941,252941.0,4774,1,0,1,NO
1,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,162,273885,136942.5,4774,73820,36910.0,2347,347705,173852.5,6239,253173,126586.5,4774,2,0,2,NO
1,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,6367,286212,143106.0,6127,79688,39844.0,5855,365900,182950.0,11982,259632,129816.0,6095,2,1,2,YES
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,153,305578,152789.0,6504,88311,44155.5,6348,393889,196944.5,12852,270377,135188.5,6095,2,0,2,NO
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,43,305621,305621.0,6504,88311,88311.0,6348,393932,393932.0,12852,270420,270420.0,6095,1,0,1,NO
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,41,305690,152845.0,6504,88314,44157.0,6348,394004,197002.0,12852,270486,135243.0,6095,2,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,105,308919,102973.0,6504,88798,29599.333333333332,6348,397717,132572.33333333334,12852,273431,91143.66666666667,6095,3,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,105,309072,61814.4,6504,88845,17769.0,6348,397917,79583.4,12852,273537,54707.4,6095,5,0,3,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,92,309210,77302.5,6504,88889,22222.25,6348,398099,99524.75,12852,273633,68408.25,6095,4,0,3,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,101,309365,103121.66666666667,6504,88941,29647.0,6348,398306,132768.66666666666,12852,273736,91245.33333333333,6095,3,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,45,309413,309413.0,6504,88944,88944.0,6348,398357,398357.0,12852,273781,273781.0,6095,1,0,1,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,289,309705,154852.5,6504,88954,44477.0,6348,398659,199329.5,12852,274077,137038.5,6095,2,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,32,310184,155092.0,6504,89024,44512.0,6348,399208,199604.0,12852,274486,137243.0,6095,2,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,111,310297,310297.0,6504,89026,89026.0,6348,399323,399323.0,12852,274597,274597.0,6095,1,0,1,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,35,310333,155166.5,6504,89027,44513.5,6348,399360,199680.0,12852,274632,137316.0,6095,2,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,81,310414,310414.0,6504,89027,89027.0,6348,399441,399441.0,12852,274713,274713.0,6095,1,0,1,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,27,310450,310450.0,6504,89027,89027.0,6348,399477,399477.0,12852,274749,274749.0,6095,1,0,1,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28,310478,310478.0,6504,89027,89027.0,6348,399505,399505.0,12852,274777,274777.0,6095,1,0,1,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,29,310508,155254.0,6504,89028,44514.0,6348,399536,199768.0,12852,274806,137403.0,6095,2,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,566,311179,77794.75,6504,89070,22267.5,6348,400249,100062.25,12852,275435,68858.75,6095,4,0,3,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,64,311985,155992.5,6504,89400,44700.0,6348,401385,200692.5,12852,275955,137977.5,6095,2,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,29,312018,156009.0,6504,89401,44700.5,6348,401419,200709.5,12852,275987,137993.5,6095,2,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,64,312188,156094.0,6504,89402,44701.0,6348,401590,200795.0,12852,276156,138078.0,6095,2,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,37,312236,156118.0,6504,89405,44702.5,6348,401641,200820.5,12852,276201,138100.5,6095,2,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,68,312403,156201.5,6504,89426,44713.0,6348,401829,200914.5,12852,276355,138177.5,6095,2,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,154,312595,104198.33333333333,6504,89442,29814.0,6348,402037,134012.33333333334,12852,276531,92177.0,6095,3,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,72,313107,156553.5,6504,89602,44801.0,6348,402709,201354.5,12852,277007,138503.5,6095,2,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,385,316243,52707.166666666664,6504,89774,14962.333333333334,6348,406017,67669.5,12852,279995,46665.833333333336,6095,6,1,3,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,76,316691,158345.5,6504,89850,44925.0,6348,406541,203270.5,12852,280383,140191.5,6095,2,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,159,317058,105686.0,6504,89856,29952.0,6348,406914,135638.0,12852,280744,93581.33333333333,6095,3,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,737,317959,105986.33333333333,6504,90024,30008.0,6348,407983,135994.33333333334,12852,281489,93829.66666666667,6095,3,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,74,318940,159470.0,6504,90405,45202.5,6348,409345,204672.5,12852,282187,141093.5,6095,2,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,94,319037,106345.66666666667,6504,90408,30136.0,6348,409445,136481.66666666666,12852,282281,94093.66666666667,6095,3,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,22,319106,319106.0,6504,90421,90421.0,6348,409527,409527.0,12852,282341,282341.0,6095,1,0,1,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,427,319545,106515.0,6504,90433,30144.333333333332,6348,409978,136659.33333333334,12852,282768,94256.0,6095,3,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,319684,319684.0,6504,90446,90446.0,6348,410130,410130.0,12852,282894,282894.0,6095,1,0,1,NO
