file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,org.apache.hedwig.server.persistence.BookkeeperPersistenceManager$RangeScanOp$Anonymous1,anonymous,6,6,0,6,2,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,1,0,0,2,0,2,1,1,1,0,0,0,17,-1,1
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java,org.apache.hedwig.server.subscriptions.TestZkSubscriptionManager,class,18,18,0,18,2,3,0,36,0,0.16666667,0.0,0.0,2,0,2,0,0,0,2,0,0,0,6,0,0,0,0,6,0,0,15,105,0,0,0,0,0,2,6,18,4,14,0,2,0,0,42,1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,org.apache.hedwig.util.CallbackUtils$Anonymous4,anonymous,2,2,0,2,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,org.apache.hedwig.util.CallbackUtils$Anonymous3,anonymous,3,3,0,3,4,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,1,0,0,0,16,-1,2
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java,org.apache.hedwig.server.persistence.TestPersistenceManagerBlackBox,class,14,19,5,14,14,2,3,19,17,0.8095238,0.0,0.0,7,0,1,0,3,3,7,3,0,0,6,1,0,0,3,3,0,0,1,204,1,5,1,0,0,5,6,16,3,15,3,1,5,0,66,1025,4
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,org.apache.hedwig.server.delivery.FIFODeliveryManager$ShutdownDeliveryManagerRequest,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,4,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java,org.apache.hedwig.client.TestPubSubClient$TestMessageHandler,innerclass,4,4,0,4,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,org.apache.hedwig.client.handlers.PublishResponseHandler,class,9,11,2,9,6,1,0,9,0,0.25,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,1,0,2,0,0,1,0,1,25,0,0,0,0,0,6,0,2,3,2,1,0,0,0,35,1,2
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,org.apache.hedwig.server.subscriptions.MessageFilter,interface,1,8,7,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,org.apache.hedwig.server.persistence.BookkeeperPersistenceManager$InMemoryLedgerRange,innerclass,2,2,0,2,2,1,0,0,0,0.33333334,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,8,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,org.apache.hedwig.client.benchmark.BenchmarkUtils$ThroughputAggregator,innerclass,1,1,0,1,9,1,0,10,0,0.2777778,0.0,0.0,3,0,3,0,0,0,3,0,0,0,6,0,0,0,0,6,6,0,3,43,1,0,2,0,1,9,3,7,2,7,1,1,0,0,35,9,1
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,org.apache.hedwig.server.subscriptions.AbstractSubscriptionManager$ConsumeOp,innerclass,9,9,0,9,6,2,0,12,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,2,30,2,0,2,0,0,4,0,4,1,4,2,0,0,0,27,2,1
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,org.apache.hedwig.util.CallbackUtils$Anonymous2,anonymous,1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,org.apache.bookkeeper.bookie.LedgerDescriptor,class,6,9,3,6,21,1,0,19,26,0.7619048,0.0,0.0,12,0,4,0,0,8,12,0,0,3,7,1,0,4,0,3,1,0,2,91,6,1,5,1,0,2,10,23,8,18,6,0,0,0,59,1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,org.apache.hedwig.server.regions.HedwigHubClient,class,4,7,3,4,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,org.apache.hedwig.util.CallbackUtils$Anonymous1,anonymous,4,4,0,4,9,1,0,8,1,0.5,0.0,0.0,3,0,2,1,0,0,2,0,0,0,2,0,0,0,0,2,2,0,0,23,0,0,5,0,0,0,0,2,0,2,2,0,0,0,24,-1,2
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalLedgerDeleteTest.java,org.apache.bookkeeper.meta.HierarchicalLedgerDeleteTest,class,4,4,0,4,2,4,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,org.apache.hedwig.server.persistence.ReadAheadCache$HashSetCacheKeyFactory,innerclass,3,3,0,3,1,1,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8,12,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,org.apache.hedwig.server.netty.TestPubSubServer$Anonymous13,anonymous,0,0,0,0,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,3,0,1,0,1,0,0,0,0,10,-1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,org.apache.bookkeeper.util.Main,class,3,4,1,3,6,1,0,6,1,0.0,0.0,0.0,2,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,19,1,0,0,0,1,4,7,1,1,1,1,0,0,0,12,1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,org.apache.hedwig.server.netty.TestPubSubServer$Anonymous12,anonymous,0,0,0,0,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,3,0,1,0,1,0,0,0,0,10,-1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,org.apache.hedwig.server.proxy.ProxySubscribeHandler,class,12,14,2,12,4,1,0,11,0,0.5555556,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,1,0,0,0,3,1,0,1,36,1,0,0,0,0,1,0,5,0,5,1,1,0,0,23,1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,org.apache.hedwig.exceptions.PubSubException$UnexpectedConditionException,innerclass,1,1,0,1,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,org.apache.hedwig.server.proxy.ProxyUnsubscribeHandler,class,9,10,1,9,3,1,0,8,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1,28,1,0,0,0,0,1,0,4,0,4,1,1,0,0,19,1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,org.apache.hedwig.server.persistence.MapMethods,class,5,9,4,5,7,1,0,9,3,0.0,0.0,0.0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,29,4,0,2,0,0,0,0,4,0,3,2,0,0,0,21,1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java,org.apache.bookkeeper.bookie.EntryLogTest,class,9,10,1,9,4,2,0,26,6,0.75,0.0,0.0,4,0,3,1,0,0,3,0,0,0,1,1,0,0,0,1,0,0,2,39,1,0,0,0,1,8,18,10,2,9,0,0,0,0,46,1,1
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$PubSubResponse,innerclass,14,14,0,14,61,2,0,43,575,0.9290619,0.0,0.0,38,14,34,3,1,0,36,0,2,0,23,8,7,16,0,0,8,0,16,516,41,0,1,0,0,1,25,29,0,26,2,0,1,0,82,25,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,org.apache.bookkeeper.bookie.EntryLogger$GarbageCollectorThread$Anonymous1,anonymous,1,1,0,1,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,13,-1,1
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,org.apache.bookkeeper.bookie.Bookie$SyncThread,innerclass,6,6,0,6,14,2,0,22,0,0.33333334,0.0,0.0,3,0,2,0,0,1,3,0,0,0,3,0,0,0,0,3,2,0,3,75,0,2,0,3,0,6,1,9,4,8,4,1,0,0,120,0,4
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,org.apache.hedwig.server.netty.UmbrellaHandler$Anonymous1,anonymous,1,1,0,1,3,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,2,0,0,0,10,-1,1
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,org.apache.hedwig.server.persistence.ReadAheadCache$CacheRequest,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,org.apache.hedwig.server.common.TopicOpQueuer$SynchronousOp,innerclass,4,4,0,4,3,1,0,2,1,0.33333334,0.0,0.0,3,0,2,0,1,0,3,1,1,0,1,0,1,0,0,0,1,0,0,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11,1025,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,org.apache.hedwig.client.api.Client,interface,2,5,3,2,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,org.apache.bookkeeper.client.AsyncCallback$CreateCallback,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,org.apache.bookkeeper.proto.NIOServerFactory,class,6,9,3,6,19,2,0,40,0,0.80519485,0.0,0.0,7,0,6,1,0,0,6,0,0,1,11,1,0,0,0,11,1,0,5,354,2,3,2,3,4,5,8,19,2,19,4,0,2,0,101,1,4
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,org.apache.bookkeeper.meta.HierarchicalLedgerManager$AsyncListProcessor$Anonymous9,anonymous,2,2,0,2,3,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,1,0,0,0,0,3,0,3,1,1,0,0,15,-1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,org.apache.bookkeeper.test.LoopbackClient,class,10,11,1,10,7,1,0,17,2,0.625,0.0,0.0,4,1,2,0,0,2,4,0,0,0,6,1,0,0,0,6,0,0,9,60,0,1,0,1,1,5,8,17,3,18,2,0,1,0,56,0,1
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,org.apache.hedwig.client.benchmark.BenchmarkSubscriber,class,13,16,3,13,13,2,0,21,4,0.59999996,0.0,0.0,5,0,3,0,0,2,5,0,0,0,3,1,0,0,0,3,1,0,3,68,4,3,1,0,0,4,3,11,6,11,2,1,0,0,56,1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,org.apache.hedwig.exceptions.PubSubException$UncertainStateException,innerclass,1,1,0,1,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,org.apache.hedwig.protocol.PubSubProtocol$PubSubRequest,innerclass,19,19,0,19,93,2,0,66,954,0.94153327,0.0,0.0,49,14,45,3,1,0,47,0,2,0,37,13,12,25,0,0,13,0,22,875,58,2,1,0,0,0,41,47,1,41,2,0,1,0,100,25,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,org.apache.bookkeeper.bookie.Bookie$NoEntryException,innerclass,0,0,0,0,3,4,0,0,0,0.5555556,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,1,0,3,0,0,1,0,0,16,2,0,0,0,0,2,1,3,1,3,0,0,0,0,19,9,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,org.apache.bookkeeper.proto.BookkeeperInternalCallbacks$MultiCallback,innerclass,2,2,0,2,7,1,0,6,0,0.3333333,0.0,0.0,3,0,2,1,0,0,2,0,0,0,7,0,0,0,0,7,7,0,0,36,0,0,3,0,0,1,1,7,1,7,2,0,0,0,42,9,1
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,org.apache.hedwig.server.regions.RegionManager$Anonymous1$Anonymous2$Anonymous3,anonymous,10,10,0,10,2,1,0,12,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9,-1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,org.apache.hedwig.server.persistence.ScanCallback$ReasonForFinish,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,org.apache.bookkeeper.client.BookKeeperAdmin$1RecoverCallbackWrapper,innerclass,1,1,0,1,2,1,0,1,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,0,0,1,1,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,0,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalAsyncLedgerOpsTest.java,org.apache.bookkeeper.meta.HierarchicalAsyncLedgerOpsTest,class,4,4,0,4,2,4,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,org.apache.bookkeeper.test.BookieClientTest$ResultStruct,innerclass,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,8,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,org.apache.hedwig.server.HedwigHubTestBase,class,9,12,3,9,5,4,2,8,1,0.52380955,0.0,0.0,3,0,2,0,1,0,3,0,0,0,7,1,0,0,7,0,0,0,0,55,1,2,0,0,0,4,5,8,4,8,1,0,1,0,49,1025,4
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,org.apache.hedwig.client.benchmark.BenchmarkUtils$ThroughputAggregator$Anonymous1,anonymous,0,0,0,0,4,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,0,1,0,2,3,4,1,2,3,0,0,0,10,-1,0
