file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,org.apache.bookkeeper.bookie.BookieShell$SimpleTestCmd,getUsage/0,false,913,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,org.apache.bookkeeper.replication.AutoRecoveryMain$AutoRecoveryDeathWatcher,run/0,false,204,3,4,0,4,5,4,14,0,0,0,4,0,0,1,0,1,0,0,0,0,0,2,0,0,0,7,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,org.apache.bookkeeper.replication.AutoRecoveryMain$AutoRecoveryDeathWatcher,AutoRecoveryDeathWatcher/1[org.apache.bookkeeper.replication.AutoRecoveryMain],true,196,2,6,4,2,1,2,5,0,0,1,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,8,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperClient.java,org.apache.bookkeeper.zookeeper.ZooKeeperClient$ZkRetryRunnable,run/0,false,375,1,1,0,1,2,2,6,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,6,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperClient.java,org.apache.bookkeeper.zookeeper.ZooKeeperClient$ZkRetryRunnable,"ZkRetryRunnable/3[org.apache.bookkeeper.zookeeper.RetryPolicy,org.apache.bookkeeper.zookeeper.RateLimiter,org.apache.bookkeeper.zookeeper.OpStatsLogger]",true,368,4,17,16,1,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperClient.java,org.apache.bookkeeper.zookeeper.ZooKeeperClient$ZkRetryRunnable,zkRun/0,false,382,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1024,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,org.apache.bookkeeper.client.BKException$BKMetadataVersionException,BKMetadataVersionException/0,true,202,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,org.apache.bookkeeper.meta.MSLedgerManagerFactory$MsLedgerManager$ReadLedgerMetadataTask$Anonymous1,run/0,false,240,1,210,0,210,2,1,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,6,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,org.apache.bookkeeper.stats.twitter.science.TwitterStatsLoggerImpl$Anonymous1,doSample/0,false,51,2,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,org.apache.bookkeeper.proto.BookieNettyServer$CleanupChannelGroup,equals/1[java.lang.Object],false,438,1,0,0,0,3,2,7,2,1,1,2,0,0,0,1,0,1,0,0,1,0,1,0,0,0,8,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,org.apache.bookkeeper.proto.BookieNettyServer$CleanupChannelGroup,close/0,false,432,1,0,0,0,1,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,org.apache.bookkeeper.proto.BookieNettyServer$CleanupChannelGroup,hashCode/0,false,448,0,0,0,0,2,2,3,1,0,0,2,0,0,0,0,0,1,0,3,0,2,0,0,0,0,2,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,org.apache.bookkeeper.proto.BookieNettyServer$CleanupChannelGroup,CleanupChannelGroup/1[org.apache.bookkeeper.proto.EventLoopGroup],true,418,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,org.apache.bookkeeper.proto.BookieNettyServer$CleanupChannelGroup,add/1[org.apache.bookkeeper.proto.Channel],false,423,1,0,0,0,2,3,7,1,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/client/GenericEnsemblePlacementPolicyTest.java,org.apache.bookkeeper.client.GenericEnsemblePlacementPolicyTest,reset/0,false,76,1,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/client/GenericEnsemblePlacementPolicyTest.java,org.apache.bookkeeper.client.GenericEnsemblePlacementPolicyTest,GenericEnsemblePlacementPolicyTest/0,true,45,1,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/client/GenericEnsemblePlacementPolicyTest.java,org.apache.bookkeeper.client.GenericEnsemblePlacementPolicyTest,testReplaceBookie/0,false,119,5,9,0,9,1,17,26,0,5,0,17,0,0,0,0,3,0,0,11,6,0,3,0,0,0,31,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/client/GenericEnsemblePlacementPolicyTest.java,org.apache.bookkeeper.client.GenericEnsemblePlacementPolicyTest,testNewEnsembleWithNotEnoughtBookies/0,false,99,4,4,0,4,2,11,20,0,2,0,11,0,0,0,0,2,0,1,7,3,0,2,0,0,0,26,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/client/GenericEnsemblePlacementPolicyTest.java,org.apache.bookkeeper.client.GenericEnsemblePlacementPolicyTest,testNewEnsemble/0,false,82,4,4,0,4,1,10,16,0,2,0,10,0,0,0,0,2,0,0,6,3,0,2,0,0,0,20,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpdateCookieCmdTest.java,org.apache.bookkeeper.bookie.UpdateCookieCmdTest,"updateCookie/3[java.lang.String,java.lang.String,boolean]",false,192,5,20,3,17,3,17,31,0,10,3,17,1,1,2,0,0,0,6,4,12,0,1,0,0,0,36,2,1,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpdateCookieCmdTest.java,org.apache.bookkeeper.bookie.UpdateCookieCmdTest,tearDown/0,false,65,0,0,0,0,2,2,6,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpdateCookieCmdTest.java,org.apache.bookkeeper.bookie.UpdateCookieCmdTest,testUpdateCookieHostnameToIpAddress/0,false,84,5,4,0,4,1,4,7,0,2,0,4,1,2,0,0,0,0,4,1,2,0,0,0,0,0,18,1,0,true
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpdateCookieCmdTest.java,org.apache.bookkeeper.bookie.UpdateCookieCmdTest,"updateCookie/3[java.lang.String[],int,org.apache.bookkeeper.bookie.ServerConfiguration]",false,229,3,2,2,0,1,6,8,0,2,3,6,0,0,0,0,0,0,2,1,2,0,0,0,0,0,14,2,1,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpdateCookieCmdTest.java,org.apache.bookkeeper.bookie.UpdateCookieCmdTest,testWhenBothIPaddressAndHostNameCookiesExists/0,false,127,5,15,0,15,1,17,21,0,6,0,17,2,2,0,0,0,0,7,4,7,0,0,0,0,0,56,1,0,true
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpdateCookieCmdTest.java,org.apache.bookkeeper.bookie.UpdateCookieCmdTest,testUpdateCookieIpAddressToHostname/0,false,76,2,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,12,1,0,true
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpdateCookieCmdTest.java,org.apache.bookkeeper.bookie.UpdateCookieCmdTest,"verifyCookieInZooKeeper/2[org.apache.bookkeeper.bookie.ServerConfiguration,int]",false,185,1,2,2,0,1,4,6,0,2,2,4,0,0,0,0,0,0,2,0,2,1,0,0,0,0,25,2,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpdateCookieCmdTest.java,org.apache.bookkeeper.bookie.UpdateCookieCmdTest,UpdateCookieCmdTest/0,true,51,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpdateCookieCmdTest.java,org.apache.bookkeeper.bookie.UpdateCookieCmdTest,setUp/0,false,56,2,1,0,1,1,5,9,0,0,0,5,0,0,0,0,0,0,1,0,1,0,1,0,0,1,8,1,1,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpdateCookieCmdTest.java,org.apache.bookkeeper.bookie.UpdateCookieCmdTest,testDuplicateUpdateCookieIpAddress/0,false,159,3,3,0,3,1,3,6,0,2,0,3,1,1,0,0,0,0,3,2,2,0,0,0,0,0,16,1,0,true
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpdateCookieCmdTest.java,org.apache.bookkeeper.bookie.UpdateCookieCmdTest,testWhenNoCookieExists/0,false,167,4,6,0,6,1,12,14,0,5,0,12,0,0,0,0,0,0,8,4,5,1,0,0,0,0,32,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpdateCookieCmdTest.java,org.apache.bookkeeper.bookie.UpdateCookieCmdTest,testUpdateCookieWithInvalidOption/0,false,99,3,3,0,3,1,3,15,0,2,0,3,1,1,0,0,0,0,12,6,6,0,0,0,0,0,19,1,0,true
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,org.apache.bookkeeper.proto.BookieProtoEncoding$EnDecoder,decode/1[org.apache.bookkeeper.proto.ByteBuf],false,62,1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,true
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,org.apache.bookkeeper.proto.BookieProtoEncoding$EnDecoder,"encode/2[java.lang.Object,org.apache.bookkeeper.proto.ByteBufAllocator]",false,52,1,4,4,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,org.apache.bookkeeper.client.BookKeeperTest$Anonymous2$Anonymous3,"addComplete/4[int,org.apache.bookkeeper.client.LedgerHandle,long,java.lang.Object]",false,203,1,2,0,2,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,org.apache.bookkeeper.client.DistributionSchedule$Anonymous1,recycle/0,false,126,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,org.apache.bookkeeper.client.DistributionSchedule$Anonymous1,"set/2[int,int]",false,110,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,org.apache.bookkeeper.client.DistributionSchedule$Anonymous1,get/1[int],false,106,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,org.apache.bookkeeper.client.DistributionSchedule$Anonymous1,sort/0,false,114,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,org.apache.bookkeeper.client.DistributionSchedule$Anonymous1,"moveAndShift/2[int,int]",false,122,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,org.apache.bookkeeper.client.DistributionSchedule$Anonymous1,indexOf/1[int],false,116,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,org.apache.bookkeeper.client.DistributionSchedule$Anonymous1,size/0,false,102,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,org.apache.bookkeeper.client.DistributionSchedule$Anonymous1,contains/1[int],false,104,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,org.apache.bookkeeper.client.DistributionSchedule$Anonymous1,addMissingIndices/1[int],false,118,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,org.apache.bookkeeper.client.DistributionSchedule$Anonymous1,copy/0,false,128,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieInfoReader.java,org.apache.bookkeeper.client.BookieInfoReader$Anonymous1,run/0,false,239,6,210,0,210,4,9,19,1,1,0,9,0,0,0,0,1,0,2,0,1,0,2,0,0,0,19,1,2,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieInfoReader.java,org.apache.bookkeeper.client.BookieInfoReader$Anonymous2,"getBookieInfoComplete/3[int,org.apache.bookkeeper.client.BookieInfoReader.BookieInfo,java.lang.Object]",false,361,1,9,0,9,1,1,8,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieInfoReader.java,org.apache.bookkeeper.client.BookieInfoReader$Anonymous2,"processReadInfoComplete/3[int,org.apache.bookkeeper.client.BookieInfoReader.BookieInfo,java.lang.Object]",false,337,4,4,1,3,5,7,22,0,1,3,7,0,0,0,2,0,0,2,0,1,0,3,0,0,0,24,0,2,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieInfoReader.java,org.apache.bookkeeper.client.BookieInfoReader$Anonymous4,"getBookieInfoComplete/3[int,org.apache.bookkeeper.client.BookieInfoReader.BookieInfo,java.lang.Object]",false,411,2,9,0,9,5,9,17,0,1,3,9,0,0,0,2,0,0,2,0,1,0,2,0,0,0,19,1,2,false
