file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,org.apache.bookkeeper.stats.twitter.science.CounterImpl,clear/0,false,39,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,33,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,org.apache.bookkeeper.stats.twitter.science.CounterImpl,get/0,false,44,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,org.apache.bookkeeper.stats.twitter.science.CounterImpl,inc/0,false,56,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,org.apache.bookkeeper.stats.twitter.science.CounterImpl,setUpStatsExport/0,false,48,0,1,1,0,1,3,4,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,2,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,org.apache.bookkeeper.stats.twitter.science.CounterImpl,CounterImpl/1[java.lang.String],true,32,1,2,1,1,1,1,5,0,0,1,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,10,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,org.apache.bookkeeper.stats.twitter.science.CounterImpl,dec/0,false,61,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,org.apache.bookkeeper.stats.twitter.science.CounterImpl,add/1[long],false,66,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,org.apache.bookkeeper.bookie.BookieShell$SimpleTestCmd,getOptions/0,false,652,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,org.apache.bookkeeper.bookie.BookieShell$SimpleTestCmd,runCmd/1[org.apache.bookkeeper.bookie.CommandLine],false,610,6,8,0,8,3,10,24,1,10,1,10,0,0,1,0,0,0,7,9,11,4,2,0,0,0,34,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,org.apache.bookkeeper.bookie.BookieShell$SimpleTestCmd,getUsage/0,false,647,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,org.apache.bookkeeper.bookie.BookieShell$SimpleTestCmd,SimpleTestCmd/0,true,601,0,1,1,0,1,1,7,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,17,0,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,org.apache.bookkeeper.bookie.BookieShell$SimpleTestCmd,getDescription/0,false,642,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,org.apache.bookkeeper.replication.AutoRecoveryMain$AutoRecoveryDeathWatcher,AutoRecoveryDeathWatcher/1[org.apache.bookkeeper.replication.AutoRecoveryMain],true,178,2,4,2,2,1,2,5,0,0,1,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,8,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,org.apache.bookkeeper.replication.AutoRecoveryMain$AutoRecoveryDeathWatcher,run/0,false,186,3,4,0,4,5,4,14,0,0,0,4,0,0,1,0,1,0,0,0,0,0,2,0,0,0,7,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,org.apache.hedwig.client.netty.impl.multiplex.MultiplexSubscribeResponseHandler$Anonymous1,"operationFinished/2[java.lang.Object,org.apache.hedwig.client.netty.impl.multiplex.ResponseBody]",false,111,3,2,0,2,1,3,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,org.apache.hedwig.client.netty.impl.multiplex.MultiplexSubscribeResponseHandler$Anonymous1,"operationFailed/2[java.lang.Object,org.apache.hedwig.client.netty.impl.multiplex.PubSubException]",false,118,1,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,org.apache.hedwig.server.subscriptions.AbstractSubscriptionManager$AcquireOp$Anonymous1,"operationFinished/2[java.lang.Object,java.util.Map<org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.server.subscriptions.InMemorySubscriptionState>]",false,185,4,7,0,7,2,4,21,0,1,2,4,0,0,0,0,0,0,0,0,1,0,1,1,0,0,30,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,org.apache.hedwig.server.subscriptions.AbstractSubscriptionManager$AcquireOp$Anonymous1,"operationFailed/2[java.lang.Object,org.apache.hedwig.server.subscriptions.PubSubException]",false,179,2,8,0,8,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,org.apache.bookkeeper.client.BKException$BKMetadataVersionException,BKMetadataVersionException/0,true,275,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,org.apache.bookkeeper.meta.MSLedgerManagerFactory$MsLedgerManager$ReadLedgerMetadataTask$Anonymous1,run/0,false,231,1,175,0,175,2,1,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,6,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,org.apache.hedwig.util.PathUtils,prefixes/1[java.lang.String],false,27,0,1,1,0,3,5,11,1,2,1,5,0,0,1,0,0,0,3,0,2,0,2,0,0,0,10,9,0,true
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,org.apache.hedwig.util.PathUtils,"isPrefix/2[java.lang.String,java.lang.String]",false,41,0,1,1,0,4,2,6,3,3,2,2,0,0,1,0,0,0,2,1,3,0,2,0,0,0,13,9,0,true
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,org.apache.hedwig.util.PathUtils,parent/1[java.lang.String],false,52,0,1,1,0,1,2,3,1,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,9,0,true
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client-jms/src/test/java/org/apache/activemq/JMSConsumerTest.java,org.apache.activemq.JMSConsumerTest$Anonymous1,onMessage/1[org.apache.activemq.Message],false,98,1,2,0,2,3,3,9,0,0,1,3,0,0,0,2,0,0,0,2,0,0,1,0,0,0,3,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client-jms/src/test/java/org/apache/activemq/JMSConsumerTest.java,org.apache.activemq.JMSConsumerTest$Anonymous2,"uncaughtException/2[java.lang.Thread,java.lang.Throwable]",false,141,0,0,0,0,1,2,4,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DispatchMultipleConsumersTest.java,org.apache.activemq.usecases.DispatchMultipleConsumersTest$ProducerThread,"ProducerThread/3[org.apache.hedwig.jms.spi.HedwigConnectionFactoryImpl,int,java.lang.String]",true,176,1,2,1,1,2,7,15,0,0,3,7,0,0,0,0,1,0,2,0,4,2,1,0,0,0,19,1,2,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DispatchMultipleConsumersTest.java,org.apache.activemq.usecases.DispatchMultipleConsumersTest$ProducerThread,run/0,false,192,0,0,0,0,4,10,17,0,1,0,10,0,0,1,0,1,0,2,1,1,1,2,0,0,0,15,1,2,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,org.apache.hedwig.server.persistence.BookkeeperPersistenceManager$RangeScanOp$Anonymous2,"safeReadComplete/4[int,org.apache.bookkeeper.client.LedgerHandle,java.util.Enumeration<org.apache.bookkeeper.client.LedgerEntry>,java.lang.Object]",false,285,8,35,0,35,8,20,41,4,4,4,20,0,0,1,4,1,1,8,1,7,5,2,0,0,0,32,1,3,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,org.apache.hedwig.server.persistence.BookkeeperPersistenceManager$RangeScanOp$Anonymous1,"safeOpenComplete/3[int,org.apache.bookkeeper.client.LedgerHandle,java.lang.Object]",false,254,5,18,0,18,2,5,11,2,1,3,5,0,0,0,1,0,0,2,0,2,1,1,0,0,0,15,1,1,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,org.apache.bookkeeper.stats.twitter.science.TwitterStatsLoggerImpl$Anonymous1,doSample/0,false,51,2,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,org.apache.bookkeeper.proto.BookieNettyServer$CleanupChannelGroup,hashCode/0,false,195,0,0,0,0,2,2,3,1,0,0,2,0,0,0,0,0,1,0,3,0,2,0,0,0,0,2,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,org.apache.bookkeeper.proto.BookieNettyServer$CleanupChannelGroup,add/1[org.apache.bookkeeper.proto.Channel],false,170,1,0,0,0,2,3,7,1,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,org.apache.bookkeeper.proto.BookieNettyServer$CleanupChannelGroup,close/0,false,179,1,0,0,0,1,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,org.apache.bookkeeper.proto.BookieNettyServer$CleanupChannelGroup,CleanupChannelGroup/0,true,165,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,org.apache.bookkeeper.proto.BookieNettyServer$CleanupChannelGroup,equals/1[java.lang.Object],false,185,1,0,0,0,3,2,7,2,1,1,2,0,0,0,1,0,1,0,0,1,0,1,0,0,0,8,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,org.apache.bookkeeper.proto.DataFormats$LockDataFormatOrBuilder,hasBookieId/0,false,3206,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,org.apache.bookkeeper.proto.DataFormats$LockDataFormatOrBuilder,getBookieId/0,false,3207,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,org.apache.hedwig.jms.selector.TreeDumperSelectorParserVisitor,"visit/2[org.apache.hedwig.jms.selector.ASTConstant,org.apache.hedwig.jms.selector.SelectorEvalState]",false,247,4,2,0,2,2,3,5,1,0,2,3,1,1,0,1,0,0,1,1,0,1,1,0,0,0,18,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,org.apache.hedwig.jms.selector.TreeDumperSelectorParserVisitor,"visit/2[org.apache.hedwig.jms.selector.ASTGreaterThanEqualTo,org.apache.hedwig.jms.selector.SelectorEvalState]",false,117,3,3,0,3,1,4,8,1,0,2,4,1,1,0,0,0,0,0,2,0,2,0,0,0,0,16,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,org.apache.hedwig.jms.selector.TreeDumperSelectorParserVisitor,"visit/2[org.apache.hedwig.jms.selector.ASTNotEqualTo,org.apache.hedwig.jms.selector.SelectorEvalState]",false,137,3,3,0,3,1,4,8,1,0,2,4,1,1,0,0,0,0,0,2,0,2,0,0,0,0,15,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,org.apache.hedwig.jms.selector.TreeDumperSelectorParserVisitor,"visit/2[org.apache.hedwig.jms.selector.ASTInExpr,org.apache.hedwig.jms.selector.SelectorEvalState]",false,167,3,3,0,3,1,4,8,1,0,2,4,1,1,0,0,0,0,0,2,0,2,0,0,0,0,14,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,org.apache.hedwig.jms.selector.TreeDumperSelectorParserVisitor,"visit/2[org.apache.hedwig.jms.selector.SimpleNode,org.apache.hedwig.jms.selector.SelectorEvalState]",false,47,3,3,0,3,1,4,8,1,0,2,4,1,1,0,0,0,0,0,2,0,2,0,0,0,0,11,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,org.apache.hedwig.jms.selector.TreeDumperSelectorParserVisitor,"visit/2[org.apache.hedwig.jms.selector.ASTAndExpr,org.apache.hedwig.jms.selector.SelectorEvalState]",false,67,3,3,0,3,1,4,8,1,0,2,4,1,1,0,0,0,0,0,2,0,2,0,0,0,0,14,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,org.apache.hedwig.jms.selector.TreeDumperSelectorParserVisitor,"visit/2[org.apache.hedwig.jms.selector.ASTLessThan,org.apache.hedwig.jms.selector.SelectorEvalState]",false,97,3,3,0,3,1,4,8,1,0,2,4,1,1,0,0,0,0,0,2,0,2,0,0,0,0,14,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,org.apache.hedwig.jms.selector.TreeDumperSelectorParserVisitor,"visit/2[org.apache.hedwig.jms.selector.ASTEqualTo,org.apache.hedwig.jms.selector.SelectorEvalState]",false,127,3,3,0,3,1,4,8,1,0,2,4,1,1,0,0,0,0,0,2,0,2,0,0,0,0,14,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,org.apache.hedwig.jms.selector.TreeDumperSelectorParserVisitor,"visit/2[org.apache.hedwig.jms.selector.ASTDivideExpr,org.apache.hedwig.jms.selector.SelectorEvalState]",false,207,3,3,0,3,1,4,8,1,0,2,4,1,1,0,0,0,0,0,2,0,2,0,0,0,0,14,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,org.apache.hedwig.jms.selector.TreeDumperSelectorParserVisitor,"visit/2[org.apache.hedwig.jms.selector.ASTGreaterThan,org.apache.hedwig.jms.selector.SelectorEvalState]",false,87,3,3,0,3,1,4,8,1,0,2,4,1,1,0,0,0,0,0,2,0,2,0,0,0,0,14,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,org.apache.hedwig.jms.selector.TreeDumperSelectorParserVisitor,"visit/2[org.apache.hedwig.jms.selector.ASTOrExpr,org.apache.hedwig.jms.selector.SelectorEvalState]",false,57,3,3,0,3,1,4,8,1,0,2,4,1,1,0,0,0,0,0,2,0,2,0,0,0,0,14,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,org.apache.hedwig.jms.selector.TreeDumperSelectorParserVisitor,"visit/2[org.apache.hedwig.jms.selector.ASTBetweenExpr,org.apache.hedwig.jms.selector.SelectorEvalState]",false,157,3,3,0,3,1,4,8,1,0,2,4,1,1,0,0,0,0,0,2,0,2,0,0,0,0,14,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,org.apache.hedwig.jms.selector.TreeDumperSelectorParserVisitor,"visit/2[org.apache.hedwig.jms.selector.ASTStringVarargParams,org.apache.hedwig.jms.selector.SelectorEvalState]",false,255,4,2,0,2,2,3,5,1,0,2,3,1,1,0,1,0,0,1,1,0,1,1,0,0,0,20,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,org.apache.hedwig.jms.selector.TreeDumperSelectorParserVisitor,"visit/2[org.apache.hedwig.jms.selector.ASTLessThanEqualTo,org.apache.hedwig.jms.selector.SelectorEvalState]",false,107,3,3,0,3,1,4,8,1,0,2,4,1,1,0,0,0,0,0,2,0,2,0,0,0,0,16,1,0,false
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,org.apache.hedwig.jms.selector.TreeDumperSelectorParserVisitor,"visit/2[org.apache.hedwig.jms.selector.ASTNegateExpr,org.apache.hedwig.jms.selector.SelectorEvalState]",false,227,3,3,0,3,1,4,8,1,0,2,4,1,1,0,0,0,0,0,2,0,2,0,0,0,0,14,1,0,false
